Id,employeenumber,WFO,WFH,Travel,Leaves,NoSwipe,month,year,is_active,CreatedBy,ModifiedBy,CreatedDate,ModifiedDate
1728,35096029,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 18:56:20.897,2025-08-05 16:50:44.013
1729,34268417,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 18:56:50.027,2025-08-18 19:56:08.410
1730,31391592,8,0,15,1,3,7,2025,1,34852320,34852320,2025-08-01 18:57:39.313,2025-08-01 18:57:44.160
1731,35371454,18,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 18:58:25.477,2025-08-18 22:52:58.113
1732,34190321,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 18:58:46.697,2025-08-18 21:36:23.153
1733,34500362,15,0,0,1,9,7,2025,1,34852320,34852320,2025-08-01 19:00:16.900,2025-08-14 12:07:21.863
1734,35552348,18,0,0,2,3,7,2025,1,34852320,34852320,2025-08-01 19:01:02.950,2025-08-01 19:01:16.390
1735,35575421,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 19:05:13.047,2025-08-12 12:50:31.397
1736,35245546,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 19:07:41.867,2025-08-19 06:31:04.467
1737,33892976,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 19:09:06.097,2025-08-19 11:52:45.843
1738,34749041,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 19:10:44.330,2025-08-07 09:42:53.103
1739,30343593,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 19:10:45.050,2025-08-01 19:11:19.147
1740,35107286,21,0,0,1,1,7,2025,1,34852320,34852320,2025-08-01 19:14:06.357,2025-08-07 07:28:38.157
1741,35892757,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 19:15:07.973,2025-08-12 15:27:13.347
1742,35357826,15,0,0,1,8,7,2025,1,34852320,34852320,2025-08-01 19:16:19.253,2025-08-10 08:04:32.567
1743,33542239,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 19:19:17.557,2025-08-18 21:42:43.853
1744,35562257,10,4,0,6,7,7,2025,1,34852320,34852320,2025-08-01 19:21:04.573,2025-08-06 13:29:11.710
1745,34156163,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 19:21:36.863,2025-08-14 10:03:02.630
1746,34923209,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 19:22:02.770,2025-08-18 15:18:00.230
1747,34649248,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 19:22:34.650,2025-08-10 16:56:21.040
1748,34466373,11,2,0,5,7,7,2025,1,34852320,34852320,2025-08-01 19:23:53.300,2025-08-12 07:10:40.437
1749,33204933,13,0,0,4,6,7,2025,1,34852320,34852320,2025-08-01 19:24:29.460,2025-08-01 19:24:43.133
1750,35083319,5,0,0,14,6,7,2025,1,34852320,NULL,2025-08-01 19:24:33.493,NULL
1751,34044150,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 19:26:33.603,2025-08-19 00:00:06.360
1752,30479063,12,4,0,9,2,7,2025,1,34852320,34852320,2025-08-01 19:28:26.993,2025-08-01 19:30:46.157
1753,32723713,16,0,0,2,5,7,2025,1,34852320,34852320,2025-08-01 19:31:19.863,2025-08-04 21:07:38.000
1754,34308142,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 19:31:53.007,2025-08-08 07:11:18.747
1755,34278166,10,1,12,1,3,7,2025,1,34852320,34852320,2025-08-01 19:33:18.440,2025-08-18 06:38:29.290
1756,35126443,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 19:34:17.043,2025-08-01 19:34:17.153
1757,30239331,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 19:34:41.327,2025-08-01 19:34:41.373
1758,35761960,7,0,0,10,6,7,2025,1,34852320,34852320,2025-08-01 19:35:11.927,2025-08-01 19:35:39.257
1759,36059987,11,0,0,0,1,7,2025,1,34852320,NULL,2025-08-01 19:35:33.020,NULL
1760,35283415,19,0,3,0,4,7,2025,1,34852320,NULL,2025-08-01 19:36:44.190,NULL
1761,32705644,17,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 19:37:25.837,2025-08-05 12:16:13.517
1762,35656352,16,0,0,0,7,7,2025,1,34852320,NULL,2025-08-01 19:37:33.667,NULL
1763,33136892,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 19:38:46.017,2025-08-13 17:04:07.317
1764,34493691,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 19:41:22.430,2025-08-19 07:55:15.737
1765,34227863,10,0,0,6,7,7,2025,1,34852320,34852320,2025-08-01 19:41:29.243,2025-08-18 20:39:24.270
1766,35918882,13,0,0,7,3,7,2025,1,34852320,34852320,2025-08-01 19:42:08.640,2025-08-18 11:37:24.640
1767,35100862,11,0,0,3,9,7,2025,1,34852320,NULL,2025-08-01 19:46:33.467,NULL
1768,34184891,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 19:46:36.873,2025-08-18 21:26:04.833
1769,35657967,0,22,0,1,0,7,2025,1,34852320,34852320,2025-08-01 19:47:41.707,2025-08-04 18:36:51.897
1770,35586749,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 19:47:55.880,2025-08-09 09:16:53.540
1771,32568668,20,0,0,1,2,7,2025,1,34852320,34852320,2025-08-01 19:50:58.437,2025-08-19 10:13:58.697
1772,34867403,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 19:52:35.793,2025-08-17 20:35:23.943
1773,35390512,6,5,0,10,7,7,2025,1,34852320,34852320,2025-08-01 19:54:49.497,2025-08-14 03:51:43.903
1774,30388232,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 19:56:38.473,2025-08-18 07:47:52.617
1775,35378965,22,0,0,1,0,7,2025,1,34852320,34852320,2025-08-01 19:57:36.327,2025-08-18 15:06:28.483
1776,34035160,18,0,0,1,4,7,2025,1,34852320,34852320,2025-08-01 20:00:21.423,2025-08-01 20:00:21.580
1777,32574535,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 20:02:48.343,2025-08-07 06:47:13.917
1778,35084933,10,0,0,6,7,7,2025,1,34852320,34852320,2025-08-01 20:07:03.770,2025-08-14 09:46:59.977
1779,32801157,21,0,0,0,2,7,2025,1,34852320,34852320,2025-08-01 20:08:05.667,2025-08-01 20:08:05.743
1780,34729599,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 20:11:06.517,2025-08-19 09:54:50.667
1781,30228245,17,0,4,1,1,7,2025,1,34852320,34852320,2025-08-01 20:11:08.533,2025-08-14 19:01:47.677
1782,35028709,12,0,0,19,0,7,2025,1,34852320,34852320,2025-08-01 20:11:15.720,2025-08-05 12:24:39.503
1783,32587861,0,11,0,10,2,7,2025,1,34852320,34852320,2025-08-01 20:12:40.407,2025-08-16 20:19:55.727
1784,34674479,17,0,0,1,5,7,2025,1,34852320,34852320,2025-08-01 20:13:40.070,2025-08-01 20:13:51.757
1785,31617876,16,0,6,0,3,7,2025,1,34852320,34852320,2025-08-01 20:16:06.667,2025-08-19 06:01:02.640
1786,35218353,3,7,0,13,7,7,2025,1,34852320,34852320,2025-08-01 20:16:46.513,2025-08-01 20:17:18.130
1787,35109079,11,2,0,5,7,7,2025,1,34852320,34852320,2025-08-01 20:21:42.957,2025-08-18 15:52:11.007
1788,34821569,15,0,0,2,7,7,2025,1,34852320,NULL,2025-08-01 20:22:15.663,NULL
1789,34732889,7,7,0,9,7,7,2025,1,34852320,34852320,2025-08-01 20:22:51.570,2025-08-07 18:49:23.017
1790,34987685,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 20:23:51.233,2025-08-18 20:44:27.307
1791,35530835,14,0,0,1,9,7,2025,1,34852320,34852320,2025-08-01 20:23:59.343,2025-08-01 20:44:04.720
1792,34175008,13,2,0,4,6,7,2025,1,34852320,34852320,2025-08-01 20:25:33.777,2025-08-19 11:12:39.957
1793,32565956,14,0,0,1,9,7,2025,1,34852320,34852320,2025-08-01 20:26:02.797,2025-08-01 20:26:18.487
1794,30244682,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 20:30:30.283,2025-08-19 10:53:55.857
1795,30310459,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 20:32:23.423,2025-08-06 10:34:21.393
1796,35801695,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 20:33:14.397,2025-08-17 16:31:22.437
1797,35124329,14,1,0,4,5,7,2025,1,34852320,NULL,2025-08-01 20:37:34.400,NULL
1798,32658696,10,4,0,6,7,7,2025,1,34852320,34852320,2025-08-01 20:38:13.717,2025-08-14 17:32:21.877
1799,34071272,11,1,0,5,8,7,2025,1,34852320,34852320,2025-08-01 20:42:45.683,2025-08-02 15:33:39.470
1800,30235111,5,0,18,0,5,7,2025,1,34852320,34852320,2025-08-01 20:46:05.487,2025-08-19 07:41:18.513
1801,30974143,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 20:49:32.633,2025-08-17 09:46:05.300
1802,30277860,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 20:49:32.790,2025-08-01 20:50:20.220
1803,35945022,11,0,0,9,3,7,2025,1,34852320,34852320,2025-08-01 20:50:56.207,2025-08-13 20:17:25.340
1804,34825084,11,1,6,1,7,7,2025,1,34852320,34852320,2025-08-01 20:55:20.930,2025-08-19 11:28:35.897
1805,32699401,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 20:55:59.903,2025-08-12 07:00:35.053
1806,31022143,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 20:56:28.843,2025-08-01 20:56:28.923
1807,35827800,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 20:59:32.993,2025-08-18 11:25:53.397
1808,30276139,10,4,0,6,7,7,2025,1,34852320,34852320,2025-08-01 21:00:06.437,2025-08-17 20:26:40.910
1809,32064541,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 21:02:28.957,2025-08-19 06:11:53.260
1810,34155912,0,0,18,3,6,7,2025,1,34852320,34852320,2025-08-01 21:02:34.940,2025-08-13 12:44:50.623
1811,35930387,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 21:04:16.173,2025-08-18 16:54:22.163
1812,35414818,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 21:07:04.880,2025-08-19 09:18:18.727
1813,30278985,14,2,0,3,8,7,2025,1,34852320,34852320,2025-08-01 21:08:53.237,2025-08-19 02:21:23.040
1814,31653522,6,0,16,0,7,7,2025,1,34852320,34852320,2025-08-01 21:15:25.483,2025-08-19 07:30:19.730
1815,35561506,17,0,0,1,5,7,2025,1,34852320,34852320,2025-08-01 21:15:58.860,2025-08-13 10:49:50.010
1816,35443804,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 21:16:02.283,2025-08-19 10:33:44.620
1817,30291997,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 21:16:26.317,2025-08-06 12:17:44.050
1818,34559843,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 21:18:09.393,2025-08-15 06:12:17.957
1819,35125916,23,0,0,0,2,7,2025,1,34852320,34852320,2025-08-01 21:19:25.353,2025-08-16 07:55:23.113
1820,35430499,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 21:19:37.213,2025-08-19 11:06:21.807
1821,34577333,15,0,0,1,7,7,2025,1,34852320,NULL,2025-08-01 21:21:15.510,NULL
1822,35344314,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 21:22:55.163,2025-08-18 20:28:38.947
1823,30373444,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 21:24:05.153,2025-08-12 15:18:46.113
1824,30805950,10,3,0,6,7,7,2025,1,34852320,34852320,2025-08-01 21:25:49.133,2025-08-18 11:23:36.470
1825,30249375,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 21:27:04.127,2025-08-01 21:27:35.477
1826,34674219,10,1,0,6,7,7,2025,1,34852320,34852320,2025-08-01 21:27:41.870,2025-08-17 20:30:29.950
1827,30301316,19,0,0,3,1,7,2025,1,34852320,34852320,2025-08-01 21:27:53.120,2025-08-19 09:26:25.870
1828,35207677,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 21:28:38.360,2025-08-19 09:49:17.090
1829,30279993,14,0,1,1,7,7,2025,1,34852320,34852320,2025-08-01 21:29:20.520,2025-08-17 19:30:38.597
1830,34258954,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 21:29:32.037,2025-08-01 21:30:35.000
1831,35100782,6,5,3,6,4,7,2025,1,34852320,34852320,2025-08-01 21:38:20.237,2025-08-15 07:18:20.163
1832,35768160,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 21:39:47.967,2025-08-17 13:17:37.640
1833,34230270,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 21:40:39.617,2025-08-18 19:44:37.693
1834,34189994,16,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 21:41:27.840,2025-08-18 09:48:07.003
1835,30271866,15,1,0,2,6,7,2025,1,34852320,34852320,2025-08-01 21:42:20.893,2025-08-19 08:41:52.890
1836,34027115,13,0,3,1,7,7,2025,1,34852320,34852320,2025-08-01 21:42:38.427,2025-08-01 21:42:38.520
1837,34975117,16,0,0,2,5,7,2025,1,34852320,34852320,2025-08-01 21:44:05.543,2025-08-04 18:23:57.407
1838,33609578,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 21:47:27.350,2025-08-19 10:03:05.093
1839,34202130,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 21:47:45.447,2025-08-05 07:51:21.917
1840,30270233,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 21:48:13.683,2025-08-01 21:48:13.777
1841,31648487,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 21:49:19.800,2025-08-01 21:49:19.847
1842,31302518,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 21:53:45.027,2025-08-18 18:19:07.003
1843,34898040,10,0,16,0,3,7,2025,1,34852320,34852320,2025-08-01 21:58:49.193,2025-08-19 03:01:56.767
1844,34980389,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 21:59:20.617,2025-08-16 18:46:08.287
1845,31197035,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 22:03:52.543,2025-08-19 11:29:02.180
1846,31053467,15,0,0,3,5,7,2025,1,34852320,34852320,2025-08-01 22:08:12.330,2025-08-18 18:21:48.820
1847,34961532,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 22:08:18.737,2025-08-14 15:03:55.910
1848,32616232,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 22:13:16.153,2025-08-16 06:16:45.253
1849,33886395,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 22:19:33.410,2025-08-01 22:19:33.473
1850,32723679,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 22:23:24.957,2025-08-18 13:45:56.657
1851,33340894,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 22:23:39.570,2025-08-18 22:50:48.220
1852,34846846,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 22:28:08.570,2025-08-01 22:28:56.543
1853,30274729,16,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 22:31:21.643,2025-08-19 08:46:28.637
1854,30254563,21,0,0,0,2,7,2025,1,34852320,34852320,2025-08-01 22:33:05.420,2025-08-18 21:00:25.820
1855,35371613,18,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 22:33:41.020,2025-08-19 09:59:52.443
1856,34474248,14,1,0,1,8,7,2025,1,34852320,34852320,2025-08-01 22:37:39.393,2025-08-01 22:44:40.540
1857,34544011,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 22:38:34.790,2025-08-16 18:53:23.280
1858,32512745,12,3,0,4,7,7,2025,1,34852320,34852320,2025-08-01 22:38:46.823,2025-08-16 13:11:09.607
1859,34242828,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 22:48:36.843,2025-08-01 22:48:37.220
1860,30257748,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 22:49:32.583,2025-08-19 06:02:10.350
1861,33762982,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 22:50:16.810,2025-08-09 15:06:43.290
1862,31019754,22,0,0,1,0,7,2025,1,34852320,34852320,2025-08-01 22:51:23.210,2025-08-08 12:05:52.977
1863,35432040,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 22:51:43.463,2025-08-15 20:30:34.550
1864,33363306,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 22:53:26.320,2025-08-07 22:16:02.913
1865,33612092,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 22:54:05.637,2025-08-18 20:15:30.070
1866,35002433,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 22:57:32.120,2025-08-01 22:57:39.010
1867,35382781,21,0,0,0,2,7,2025,1,34852320,34852320,2025-08-01 22:57:55.853,2025-08-01 22:57:55.903
1868,32691668,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 22:58:17.780,2025-08-18 18:58:09.713
1869,34974083,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 23:00:33.453,2025-08-18 09:29:30.600
1870,30343842,14,0,4,0,6,7,2025,1,34852320,34852320,2025-08-01 23:00:49.660,2025-08-19 10:34:06.120
1871,30404134,6,0,11,0,7,7,2025,1,34852320,34852320,2025-08-01 23:03:21.600,2025-08-17 12:03:32.437
1872,34872497,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 23:05:14.940,2025-08-19 09:09:18.037
1873,34742440,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 23:07:33.507,2025-08-18 22:58:18.883
1874,34530428,17,0,0,0,8,7,2025,1,34852320,34852320,2025-08-01 23:08:23.807,2025-08-18 23:51:29.327
1875,30317185,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 23:10:28.313,2025-08-07 14:49:15.810
1876,35293235,1,0,0,15,7,7,2025,1,34852320,34852320,2025-08-01 23:11:12.897,2025-08-01 23:11:12.990
1877,34063842,11,0,4,2,7,7,2025,1,34852320,34852320,2025-08-01 23:11:40.807,2025-08-14 15:22:34.280
1878,34679465,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 23:14:29.280,2025-08-11 20:38:31.453
1879,30261877,16,1,0,2,5,7,2025,1,34852320,34852320,2025-08-01 23:17:24.913,2025-08-18 18:15:52.353
1880,35148955,5,11,0,0,7,7,2025,1,34852320,34852320,2025-08-01 23:17:34.540,2025-08-01 23:17:34.617
1881,35898092,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 23:18:11.827,2025-08-19 06:21:32.410
1882,28302286,14,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 23:21:09.900,2025-08-19 11:18:45.367
1883,32175752,11,0,0,20,0,7,2025,1,34852320,34852320,2025-08-01 23:22:32.130,2025-08-05 16:59:35.127
1884,35547202,25,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 23:30:23.297,2025-08-17 00:43:25.687
1885,34975082,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 23:31:47.697,2025-08-18 17:14:23.190
1886,33347012,27,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 23:32:29.810,2025-08-01 23:32:41.140
1887,31223872,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 23:32:39.780,2025-08-12 12:49:51.127
1888,35028228,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 23:33:43.963,2025-08-16 19:47:47.147
1889,32661897,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 23:35:04.083,2025-08-16 17:13:55.320
1890,31686872,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 23:47:13.883,2025-08-18 11:19:59.930
1891,35148615,19,0,0,2,2,7,2025,1,34852320,34852320,2025-08-01 23:47:53.343,2025-08-16 18:37:45.363
1892,32733579,18,0,0,3,2,7,2025,1,34852320,34852320,2025-08-01 23:50:57.427,2025-08-01 23:50:57.553
1893,35804059,19,0,0,2,2,7,2025,1,34852320,34852320,2025-08-01 23:51:42.703,2025-08-01 23:51:56.470
1894,34977222,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 23:53:32.857,2025-08-18 11:02:44.280
1895,28300856,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 23:59:19.590,2025-08-09 11:50:21.013
1896,35074917,9,0,5,2,7,7,2025,1,34852320,34852320,2025-08-02 00:07:05.737,2025-08-17 06:43:06.000
1897,30234862,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-02 00:08:18.870,2025-08-10 22:14:12.540
1898,31319207,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-02 00:08:50.233,2025-08-18 08:50:07.097
1899,34080155,9,3,0,6,8,7,2025,1,34852320,34852320,2025-08-02 00:09:18.833,2025-08-10 16:11:35.240
1900,31226012,4,0,11,1,7,7,2025,1,34852320,34852320,2025-08-02 00:13:13.577,2025-08-17 14:04:20.830
1901,30281588,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-02 00:21:42.520,2025-08-19 09:38:30.807
1902,35123277,5,13,0,0,5,7,2025,1,34852320,34852320,2025-08-02 00:30:26.087,2025-08-18 22:58:43.673
1903,34835992,17,0,0,1,5,7,2025,1,34852320,34852320,2025-08-02 00:34:03.237,2025-08-19 08:51:18.297
1904,31563558,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-02 00:41:13.663,2025-08-17 20:56:08.300
1905,30261118,20,0,0,0,3,7,2025,1,34852320,34852320,2025-08-02 00:49:59.200,2025-08-02 00:54:15.170
1906,34597222,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-02 00:50:45.563,2025-08-18 08:45:15.127
1907,34733931,13,0,0,6,4,7,2025,1,34852320,34852320,2025-08-02 00:54:49.503,2025-08-18 20:38:28.217
1908,34782931,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-02 01:05:23.013,2025-08-18 19:48:05.877
1909,34877884,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-02 01:16:41.753,2025-08-02 01:16:41.800
1910,31170438,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-02 01:18:47.380,2025-08-03 21:53:23.403
1911,35581940,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-02 01:22:20.310,2025-08-18 12:47:37.737
1912,34576370,15,0,0,0,8,7,2025,1,34852320,34852320,2025-08-02 01:41:33.847,2025-08-15 12:24:16.510
1913,34718217,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-02 02:59:07.530,2025-08-02 02:59:21.750
1914,35116196,20,0,0,2,1,7,2025,1,34852320,34852320,2025-08-02 04:29:32.393,2025-08-02 04:29:52.427
1915,30776269,6,0,0,16,1,7,2025,1,34852320,34852320,2025-08-02 04:56:38.377,2025-08-02 04:56:45.660
1916,30286093,12,3,1,4,7,7,2025,1,34852320,34852320,2025-08-02 05:09:34.280,2025-08-05 11:21:42.573
1917,30270643,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-02 05:42:17.467,2025-08-02 05:42:17.513
1918,35054724,11,2,0,5,7,7,2025,1,34852320,34852320,2025-08-02 05:59:39.673,2025-08-16 18:07:06.933
1919,33747759,19,0,0,1,3,7,2025,1,34852320,34852320,2025-08-02 06:19:12.477,2025-08-06 10:47:14.650
1920,31356979,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-02 06:20:58.973,2025-08-18 20:59:01.700
1921,35120859,13,0,0,6,5,7,2025,1,34852320,NULL,2025-08-02 06:48:51.373,NULL
1922,35103949,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-02 06:52:20.997,2025-08-19 10:32:07.107
1923,34752651,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-02 07:05:03.443,2025-08-13 12:04:45.120
1924,32822045,13,0,0,2,8,7,2025,1,34852320,34852320,2025-08-02 07:11:15.733,2025-08-04 20:36:26.543
1925,35706977,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-02 07:13:33.513,2025-08-07 16:47:03.930
1926,30384389,12,2,0,4,7,7,2025,1,34852320,34852320,2025-08-02 07:16:16.663,2025-08-02 07:16:16.787
1927,35018998,13,1,2,1,7,7,2025,1,34852320,34852320,2025-08-02 07:19:26.543,2025-08-10 13:08:37.673
1928,34854612,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-02 07:42:04.687,2025-08-12 19:27:09.927
1929,32793433,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-02 07:42:56.083,2025-08-12 11:32:39.843
1930,33870650,9,4,0,7,7,7,2025,1,34852320,34852320,2025-08-02 07:43:05.960,2025-08-18 19:06:24.710
1931,34846579,11,0,0,5,7,7,2025,1,34852320,34852320,2025-08-02 07:49:43.730,2025-08-18 21:35:50.243
1932,30810659,11,2,0,5,7,7,2025,1,34852320,34852320,2025-08-02 07:50:57.050,2025-08-19 08:12:09.180
1933,34917528,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-02 07:55:31.893,2025-08-06 11:37:13.873
1934,30289189,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-02 08:00:32.903,2025-08-19 09:13:22.487
1935,32452177,15,0,2,1,7,7,2025,1,34852320,34852320,2025-08-02 08:03:15.920,2025-08-11 09:18:51.487
1936,34508417,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-02 08:03:45.847,2025-08-02 08:03:46.067
1937,31406005,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-02 08:09:02.353,2025-08-14 19:51:05.373
1938,32186535,13,3,0,3,7,7,2025,1,34852320,34852320,2025-08-02 08:18:21.997,2025-08-02 08:18:22.060
1939,34005843,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-02 08:18:46.687,2025-08-18 20:27:38.263
1940,32280816,21,0,0,0,2,7,2025,1,34852320,34852320,2025-08-02 08:22:45.680,2025-08-02 08:22:45.820
1941,34845776,6,7,0,5,5,7,2025,1,34852320,34852320,2025-08-02 08:26:23.943,2025-08-10 19:23:57.340
1942,32661851,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-02 08:45:44.433,2025-08-13 06:56:28.060
1943,33691318,12,2,0,4,7,7,2025,1,34852320,34852320,2025-08-02 08:46:25.143,2025-08-17 10:34:51.627
1944,34774245,14,0,5,1,4,7,2025,1,34852320,34852320,2025-08-02 08:49:41.860,2025-08-02 08:49:41.953
1945,31025747,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-02 08:56:08.553,2025-08-17 12:12:47.927
1946,30566708,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-02 08:56:53.670,2025-08-19 10:53:41.043
1947,34165536,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-02 08:57:36.553,2025-08-15 06:28:55.190
1948,34611858,16,0,0,3,4,7,2025,1,34852320,34852320,2025-08-02 08:58:01.400,2025-08-18 15:36:10.130
1949,32632553,13,3,0,3,7,7,2025,1,34852320,34852320,2025-08-02 08:58:20.167,2025-08-02 08:59:13.953
1950,35197866,24,0,0,0,0,7,2025,1,34852320,34852320,2025-08-02 08:59:26.723,2025-08-06 16:40:33.850
1951,30316854,13,2,0,4,6,7,2025,1,34852320,34852320,2025-08-02 09:02:56.123,2025-08-07 10:53:57.543
1952,34604349,14,1,0,2,7,7,2025,1,34852320,NULL,2025-08-02 09:07:10.970,NULL
